"year"	"gender"	"field"	"count"	"total"
"1967"	"Female"	"Ball State University"	0	2624
"1967"	"Female"	"Harvard University"	0	2624
"1967"	"Female"	"University of California-Berkeley"	1312	2624
"1967"	"Female"	"University of Rhode Island"	0	2624
"1967"	"Female"	"Tufts University"	0	2624
"1967"	"Gender"	"Ball State University"	0	2624
"1967"	"Gender"	"Richard Stockton College of New Jersey"	0	2624
"1967"	"Gender"	"University of California-Berkeley"	0	2624
"1967"	"Gender"	"University of Rhode Island"	0	2624
"1967"	"Gender"	"Northeastern University"	0	2624
"1967"	"Male"	"Harvard University"	0	2624
"1967"	"Male"	"Richard Stockton College of New Jersey"	0	2624
"1967"	"Male"	"University of Rhode Island"	0	2624
"1967"	"Male"	"University of Maine"	0	2624
"1967"	"Female"	"Brandeis University"	0	2624
"1967"	"Female"	"Holy Cross College"	0	2624
"1967"	"Female"	"University of Maine"	0	2624
"1967"	"Female"	"Stanford University"	0	2624
"1967"	"Male"	"University of Michigan at Ann Arbor"	0	2624
"1967"	"Gender"	"Brandeis University"	0	2624
"1967"	"Gender"	"Stanford University"	0	2624
"1967"	"Gender"	"University of Maine"	0	2624
"1967"	"Female"	"Northeastern University"	0	2624
"1967"	"Male"	"University of California-Berkeley"	1312	2624
"1967"	"Male"	"Holy Cross College"	0	2624
"1967"	"Male"	"Stanford University"	0	2624
"1967"	"Gender"	"University of Michigan at Ann Arbor"	0	2624
"1967"	"Gender"	"Holy Cross College"	0	2624
"1967"	"Female"	"George Mason University"	0	2624
"1967"	"Female"	"University of Michigan at Ann Arbor"	0	2624
"1967"	"Male"	"Tufts University"	0	2624
"1967"	"Male"	"Brandeis University"	0	2624
"1967"	"Male"	"George Mason University"	0	2624
"1967"	"Gender"	"Tufts University"	0	2624
"1967"	"Female"	"Richard Stockton College of New Jersey"	0	2624
"1967"	"Gender"	"George Mason University"	0	2624
"1967"	"Male"	"Northeastern University"	0	2624
"1967"	"Gender"	"Harvard University"	0	2624
"1967"	"Male"	"Ball State University"	0	2624
"1968"	"Gender"	"Northeastern University"	0	4823
"1968"	"Male"	"University of Maine"	0	4823
"1968"	"Female"	"Northeastern University"	0	4823
"1968"	"Female"	"Ball State University"	0	4823
"1968"	"Female"	"Stanford University"	0	4823
"1968"	"Gender"	"Holy Cross College"	0	4823
"1968"	"Gender"	"Tufts University"	0	4823
"1968"	"Female"	"Tufts University"	0	4823
"1968"	"Gender"	"University of Maine"	0	4823
"1968"	"Male"	"University of Michigan at Ann Arbor"	0	4823
"1968"	"Male"	"University of California-Berkeley"	1312	4823
"1968"	"Gender"	"University of Rhode Island"	0	4823
"1968"	"Female"	"University of Rhode Island"	0	4823
"1968"	"Female"	"University of Michigan at Ann Arbor"	0	4823
"1968"	"Female"	"Richard Stockton College of New Jersey"	0	4823
"1968"	"Male"	"George Mason University"	0	4823
"1968"	"Female"	"Brandeis University"	0	4823
"1968"	"Gender"	"University of Michigan at Ann Arbor"	0	4823
"1968"	"Gender"	"University of California-Berkeley"	0	4823
"1968"	"Male"	"Stanford University"	0	4823
"1968"	"Female"	"George Mason University"	0	4823
"1968"	"Female"	"University of Maine"	0	4823
"1968"	"Male"	"University of Rhode Island"	0	4823
"1968"	"Female"	"Holy Cross College"	0	4823
"1968"	"Gender"	"George Mason University"	0	4823
"1968"	"Male"	"Harvard University"	0	4823
"1968"	"Female"	"University of California-Berkeley"	1312	4823
"1968"	"Gender"	"Stanford University"	0	4823
"1968"	"Male"	"Tufts University"	0	4823
"1968"	"Male"	"Richard Stockton College of New Jersey"	0	4823
"1968"	"Gender"	"Richard Stockton College of New Jersey"	0	4823
"1968"	"Male"	"Holy Cross College"	0	4823
"1968"	"Gender"	"Harvard University"	0	4823
"1968"	"Gender"	"Brandeis University"	0	4823
"1968"	"Male"	"Brandeis University"	0	4823
"1968"	"Female"	"Harvard University"	0	4823
"1968"	"Male"	"Ball State University"	0	4823
"1968"	"Gender"	"Ball State University"	0	4823
"1968"	"Male"	"Northeastern University"	2199	4823
"1969"	"Male"	"University of Maine"	0	7022
"1969"	"Female"	"Tufts University"	0	7022
"1969"	"Male"	"University of California-Berkeley"	1312	7022
"1969"	"Female"	"Northeastern University"	2199	7022
"1969"	"Gender"	"George Mason University"	0	7022
"1969"	"Female"	"University of Michigan at Ann Arbor"	0	7022
"1969"	"Gender"	"Northeastern University"	0	7022
"1969"	"Male"	"University of Michigan at Ann Arbor"	0	7022
"1969"	"Female"	"Stanford University"	0	7022
"1969"	"Gender"	"University of Michigan at Ann Arbor"	0	7022
"1969"	"Male"	"Stanford University"	0	7022
"1969"	"Female"	"Harvard University"	0	7022
"1969"	"Gender"	"University of Maine"	0	7022
"1969"	"Female"	"University of Maine"	0	7022
"1969"	"Female"	"Richard Stockton College of New Jersey"	0	7022
"1969"	"Gender"	"Harvard University"	0	7022
"1969"	"Gender"	"Brandeis University"	0	7022
"1969"	"Male"	"University of Rhode Island"	0	7022
"1969"	"Gender"	"University of California-Berkeley"	0	7022
"1969"	"Male"	"Richard Stockton College of New Jersey"	0	7022
"1969"	"Male"	"Brandeis University"	0	7022
"1969"	"Female"	"George Mason University"	0	7022
"1969"	"Female"	"University of California-Berkeley"	1312	7022
"1969"	"Female"	"Holy Cross College"	0	7022
"1969"	"Female"	"Brandeis University"	0	7022
"1969"	"Gender"	"Tufts University"	0	7022
"1969"	"Male"	"George Mason University"	0	7022
"1969"	"Gender"	"Stanford University"	0	7022
"1969"	"Gender"	"Holy Cross College"	0	7022
"1969"	"Male"	"Tufts University"	0	7022
"1969"	"Male"	"Harvard University"	0	7022
"1969"	"Female"	"University of Rhode Island"	0	7022
"1969"	"Male"	"Holy Cross College"	0	7022
"1969"	"Gender"	"Ball State University"	0	7022
"1969"	"Male"	"Ball State University"	0	7022
"1969"	"Female"	"Ball State University"	0	7022
"1969"	"Male"	"Northeastern University"	2199	7022
"1969"	"Gender"	"Richard Stockton College of New Jersey"	0	7022
"1969"	"Gender"	"University of Rhode Island"	0	7022
"1970"	"Gender"	"University of Maine"	0	25206
"1970"	"Female"	"Stanford University"	0	25206
"1970"	"Male"	"University of Maine"	0	25206
"1970"	"Gender"	"University of Michigan at Ann Arbor"	0	25206
"1970"	"Gender"	"Northeastern University"	0	25206
"1970"	"Male"	"University of Michigan at Ann Arbor"	9092	25206
"1970"	"Female"	"University of Maine"	0	25206
"1970"	"Female"	"University of Michigan at Ann Arbor"	9092	25206
"1970"	"Female"	"Northeastern University"	2199	25206
"1970"	"Female"	"Tufts University"	0	25206
"1970"	"Female"	"University of California-Berkeley"	1312	25206
"1970"	"Gender"	"Stanford University"	0	25206
"1970"	"Gender"	"University of California-Berkeley"	0	25206
"1970"	"Gender"	"Harvard University"	0	25206
"1970"	"Female"	"University of Rhode Island"	0	25206
"1970"	"Gender"	"University of Rhode Island"	0	25206
"1970"	"Male"	"Richard Stockton College of New Jersey"	0	25206
"1970"	"Male"	"Stanford University"	0	25206
"1970"	"Male"	"University of California-Berkeley"	1312	25206
"1970"	"Male"	"University of Rhode Island"	0	25206
"1970"	"Female"	"Richard Stockton College of New Jersey"	0	25206
"1970"	"Female"	"Harvard University"	0	25206
"1970"	"Female"	"George Mason University"	0	25206
"1970"	"Gender"	"George Mason University"	0	25206
"1970"	"Male"	"George Mason University"	0	25206
"1970"	"Gender"	"Holy Cross College"	0	25206
"1970"	"Gender"	"Brandeis University"	0	25206
"1970"	"Male"	"Brandeis University"	0	25206
"1970"	"Male"	"Tufts University"	0	25206
"1970"	"Female"	"Holy Cross College"	0	25206
"1970"	"Male"	"Harvard University"	0	25206
"1970"	"Gender"	"Tufts University"	0	25206
"1970"	"Gender"	"Ball State University"	0	25206
"1970"	"Male"	"Ball State University"	0	25206
"1970"	"Female"	"Brandeis University"	0	25206
"1970"	"Male"	"Holy Cross College"	0	25206
"1970"	"Male"	"Northeastern University"	2199	25206
"1970"	"Gender"	"Richard Stockton College of New Jersey"	0	25206
"1970"	"Female"	"Ball State University"	0	25206
"1971"	"Gender"	"Stanford University"	0	28778
"1971"	"Female"	"Holy Cross College"	0	28778
"1971"	"Female"	"University of Rhode Island"	0	28778
"1971"	"Gender"	"Tufts University"	0	28778
"1971"	"Female"	"George Mason University"	0	28778
"1971"	"Gender"	"George Mason University"	0	28778
"1971"	"Male"	"Brandeis University"	0	28778
"1971"	"Male"	"Northeastern University"	2199	28778
"1971"	"Female"	"Brandeis University"	0	28778
"1971"	"Male"	"University of Rhode Island"	0	28778
"1971"	"Male"	"University of Maine"	0	28778
"1971"	"Female"	"Northeastern University"	2199	28778
"1971"	"Female"	"University of California-Berkeley"	1312	28778
"1971"	"Gender"	"Brandeis University"	0	28778
"1971"	"Gender"	"Ball State University"	0	28778
"1971"	"Male"	"Ball State University"	1786	28778
"1971"	"Gender"	"Richard Stockton College of New Jersey"	0	28778
"1971"	"Female"	"Ball State University"	1786	28778
"1971"	"Male"	"University of California-Berkeley"	1312	28778
"1971"	"Male"	"University of Michigan at Ann Arbor"	9092	28778
"1971"	"Gender"	"University of Rhode Island"	0	28778
"1971"	"Male"	"Richard Stockton College of New Jersey"	0	28778
"1971"	"Female"	"University of Maine"	0	28778
"1971"	"Female"	"Tufts University"	0	28778
"1971"	"Gender"	"Northeastern University"	0	28778
"1971"	"Gender"	"Harvard University"	0	28778
"1971"	"Gender"	"Holy Cross College"	0	28778
"1971"	"Gender"	"University of Maine"	0	28778
"1971"	"Male"	"Holy Cross College"	0	28778
"1971"	"Female"	"Harvard University"	0	28778
"1971"	"Male"	"George Mason University"	0	28778
"1971"	"Male"	"Stanford University"	0	28778
"1971"	"Female"	"Stanford University"	0	28778
"1971"	"Gender"	"University of California-Berkeley"	0	28778
"1971"	"Female"	"University of Michigan at Ann Arbor"	9092	28778
"1971"	"Gender"	"University of Michigan at Ann Arbor"	0	28778
"1971"	"Male"	"Harvard University"	0	28778
"1971"	"Male"	"Tufts University"	0	28778
"1971"	"Female"	"Richard Stockton College of New Jersey"	0	28778
"1972"	"Female"	"George Mason University"	0	26579
"1972"	"Male"	"Northeastern University"	2199	26579
"1972"	"Male"	"University of Rhode Island"	0	26579
"1972"	"Male"	"Holy Cross College"	0	26579
"1972"	"Female"	"Northeastern University"	0	26579
"1972"	"Gender"	"George Mason University"	0	26579
"1972"	"Female"	"University of Rhode Island"	0	26579
"1972"	"Gender"	"Northeastern University"	0	26579
"1972"	"Male"	"Brandeis University"	0	26579
"1972"	"Male"	"University of Maine"	0	26579
"1972"	"Male"	"Ball State University"	1786	26579
"1972"	"Male"	"University of California-Berkeley"	1312	26579
"1972"	"Female"	"Richard Stockton College of New Jersey"	0	26579
"1972"	"Gender"	"Brandeis University"	0	26579
"1972"	"Male"	"University of Michigan at Ann Arbor"	9092	26579
"1972"	"Female"	"Tufts University"	0	26579
"1972"	"Gender"	"Holy Cross College"	0	26579
"1972"	"Gender"	"University of Rhode Island"	0	26579
"1972"	"Gender"	"Ball State University"	0	26579
"1972"	"Gender"	"University of Maine"	0	26579
"1972"	"Male"	"Stanford University"	0	26579
"1972"	"Female"	"Holy Cross College"	0	26579
"1972"	"Female"	"Brandeis University"	0	26579
"1972"	"Female"	"Ball State University"	1786	26579
"1972"	"Female"	"Stanford University"	0	26579
"1972"	"Gender"	"University of Michigan at Ann Arbor"	0	26579
"1972"	"Gender"	"Harvard University"	0	26579
"1972"	"Female"	"University of Maine"	0	26579
"1972"	"Gender"	"University of California-Berkeley"	0	26579
"1972"	"Male"	"Tufts University"	0	26579
"1972"	"Female"	"University of Michigan at Ann Arbor"	9092	26579
"1972"	"Male"	"Richard Stockton College of New Jersey"	0	26579
"1972"	"Female"	"Harvard University"	0	26579
"1972"	"Gender"	"Richard Stockton College of New Jersey"	0	26579
"1972"	"Female"	"University of California-Berkeley"	1312	26579
"1972"	"Gender"	"Stanford University"	0	26579
"1972"	"Male"	"Harvard University"	0	26579
"1972"	"Male"	"George Mason University"	0	26579
"1972"	"Gender"	"Tufts University"	0	26579
"1973"	"Gender"	"Brandeis University"	0	38123
"1973"	"Gender"	"Northeastern University"	0	38123
"1973"	"Male"	"Harvard University"	0	38123
"1973"	"Female"	"Brandeis University"	0	38123
"1973"	"Female"	"Richard Stockton College of New Jersey"	0	38123
"1973"	"Female"	"University of Rhode Island"	0	38123
"1973"	"Gender"	"Ball State University"	0	38123
"1973"	"Male"	"University of Rhode Island"	0	38123
"1973"	"Gender"	"Holy Cross College"	0	38123
"1973"	"Gender"	"Harvard University"	0	38123
"1973"	"Male"	"University of Maine"	0	38123
"1973"	"Female"	"Northeastern University"	2199	38123
"1973"	"Male"	"University of California-Berkeley"	1312	38123
"1973"	"Male"	"Holy Cross College"	0	38123
"1973"	"Male"	"George Mason University"	0	38123
"1973"	"Male"	"University of Michigan at Ann Arbor"	9092	38123
"1973"	"Female"	"Tufts University"	0	38123
"1973"	"Female"	"Holy Cross College"	0	38123
"1973"	"Female"	"Harvard University"	0	38123
"1973"	"Female"	"University of Maine"	0	38123
"1973"	"Gender"	"University of Maine"	0	38123
"1973"	"Gender"	"University of Michigan at Ann Arbor"	0	38123
"1973"	"Gender"	"Richard Stockton College of New Jersey"	0	38123
"1973"	"Male"	"Ball State University"	1786	38123
"1973"	"Female"	"Ball State University"	1786	38123
"1973"	"Male"	"Stanford University"	0	38123
"1973"	"Male"	"Northeastern University"	2199	38123
"1973"	"Gender"	"George Mason University"	0	38123
"1973"	"Female"	"George Mason University"	0	38123
"1973"	"Female"	"Stanford University"	0	38123
"1973"	"Female"	"University of Michigan at Ann Arbor"	9092	38123
"1973"	"Female"	"University of California-Berkeley"	1312	38123
"1973"	"Gender"	"Tufts University"	0	38123
"1973"	"Male"	"Brandeis University"	0	38123
"1973"	"Gender"	"University of California-Berkeley"	0	38123
"1973"	"Gender"	"Stanford University"	0	38123
"1973"	"Male"	"Tufts University"	0	38123
"1973"	"Male"	"Richard Stockton College of New Jersey"	9345	38123
"1973"	"Gender"	"University of Rhode Island"	0	38123
"1974"	"Male"	"University of Rhode Island"	0	38123
"1974"	"Female"	"University of Rhode Island"	0	38123
"1974"	"Female"	"Northeastern University"	2199	38123
"1974"	"Male"	"University of Michigan at Ann Arbor"	9092	38123
"1974"	"Male"	"University of Maine"	0	38123
"1974"	"Gender"	"Holy Cross College"	0	38123
"1974"	"Female"	"Richard Stockton College of New Jersey"	0	38123
"1974"	"Female"	"University of Maine"	0	38123
"1974"	"Female"	"Tufts University"	0	38123
"1974"	"Male"	"University of California-Berkeley"	1312	38123
"1974"	"Gender"	"University of Michigan at Ann Arbor"	0	38123
"1974"	"Female"	"Harvard University"	0	38123
"1974"	"Male"	"Stanford University"	0	38123
"1974"	"Female"	"Holy Cross College"	0	38123
"1974"	"Male"	"Holy Cross College"	0	38123
"1974"	"Male"	"Harvard University"	0	38123
"1974"	"Female"	"Ball State University"	1786	38123
"1974"	"Gender"	"University of Maine"	0	38123
"1974"	"Female"	"University of Michigan at Ann Arbor"	9092	38123
"1974"	"Female"	"University of California-Berkeley"	1312	38123
"1974"	"Gender"	"Northeastern University"	0	38123
"1974"	"Male"	"Tufts University"	0	38123
"1974"	"Gender"	"Stanford University"	0	38123
"1974"	"Gender"	"University of California-Berkeley"	0	38123
"1974"	"Male"	"George Mason University"	0	38123
"1974"	"Gender"	"University of Rhode Island"	0	38123
"1974"	"Male"	"Ball State University"	1786	38123
"1974"	"Male"	"Northeastern University"	2199	38123
"1974"	"Gender"	"George Mason University"	0	38123
"1974"	"Gender"	"Richard Stockton College of New Jersey"	0	38123
"1974"	"Female"	"Stanford University"	0	38123
"1974"	"Female"	"George Mason University"	0	38123
"1974"	"Male"	"Richard Stockton College of New Jersey"	9345	38123
"1974"	"Male"	"Brandeis University"	0	38123
"1974"	"Gender"	"Harvard University"	0	38123
"1974"	"Gender"	"Tufts University"	0	38123
"1974"	"Gender"	"Brandeis University"	0	38123
"1974"	"Gender"	"Ball State University"	0	38123
"1974"	"Female"	"Brandeis University"	0	38123
"1975"	"Female"	"Harvard University"	0	47468
"1975"	"Female"	"Northeastern University"	2199	47468
"1975"	"Male"	"Harvard University"	0	47468
"1975"	"Male"	"George Mason University"	0	47468
"1975"	"Gender"	"Northeastern University"	0	47468
"1975"	"Female"	"Holy Cross College"	0	47468
"1975"	"Male"	"University of Maine"	0	47468
"1975"	"Male"	"University of Michigan at Ann Arbor"	9092	47468
"1975"	"Male"	"Stanford University"	0	47468
"1975"	"Female"	"Brandeis University"	0	47468
"1975"	"Male"	"Holy Cross College"	0	47468
"1975"	"Gender"	"George Mason University"	0	47468
"1975"	"Gender"	"Holy Cross College"	0	47468
"1975"	"Gender"	"Harvard University"	0	47468
"1975"	"Male"	"University of Rhode Island"	0	47468
"1975"	"Male"	"Brandeis University"	0	47468
"1975"	"Gender"	"University of Rhode Island"	0	47468
"1975"	"Male"	"Tufts University"	0	47468
"1975"	"Gender"	"Brandeis University"	0	47468
"1975"	"Female"	"George Mason University"	0	47468
"1975"	"Male"	"Richard Stockton College of New Jersey"	9345	47468
"1975"	"Female"	"Tufts University"	0	47468
"1975"	"Female"	"Ball State University"	1786	47468
"1975"	"Gender"	"Ball State University"	0	47468
"1975"	"Female"	"Stanford University"	0	47468
"1975"	"Gender"	"Stanford University"	0	47468
"1975"	"Female"	"University of Rhode Island"	0	47468
"1975"	"Gender"	"University of California-Berkeley"	0	47468
"1975"	"Male"	"Ball State University"	1786	47468
"1975"	"Female"	"University of California-Berkeley"	1312	47468
"1975"	"Gender"	"Tufts University"	0	47468
"1975"	"Female"	"Richard Stockton College of New Jersey"	9345	47468
"1975"	"Male"	"University of California-Berkeley"	1312	47468
"1975"	"Gender"	"University of Maine"	0	47468
"1975"	"Gender"	"University of Michigan at Ann Arbor"	0	47468
"1975"	"Gender"	"Richard Stockton College of New Jersey"	0	47468
"1975"	"Female"	"University of Maine"	0	47468
"1975"	"Male"	"Northeastern University"	2199	47468
"1975"	"Female"	"University of Michigan at Ann Arbor"	9092	47468
"1976"	"Gender"	"Holy Cross College"	0	55148
"1976"	"Male"	"Harvard University"	0	55148
"1976"	"Female"	"Richard Stockton College of New Jersey"	9345	55148
"1976"	"Gender"	"University of Rhode Island"	0	55148
"1976"	"Male"	"Stanford University"	0	55148
"1976"	"Gender"	"Richard Stockton College of New Jersey"	0	55148
"1976"	"Male"	"George Mason University"	0	55148
"1976"	"Male"	"University of Maine"	0	55148
"1976"	"Female"	"Tufts University"	0	55148
"1976"	"Male"	"Tufts University"	0	55148
"1976"	"Female"	"Holy Cross College"	0	55148
"1976"	"Male"	"University of Rhode Island"	3414	55148
"1976"	"Male"	"Ball State University"	1786	55148
"1976"	"Female"	"University of Rhode Island"	0	55148
"1976"	"Female"	"University of California-Berkeley"	1312	55148
"1976"	"Gender"	"Brandeis University"	0	55148
"1976"	"Male"	"University of Michigan at Ann Arbor"	9092	55148
"1976"	"Gender"	"Stanford University"	0	55148
"1976"	"Gender"	"Northeastern University"	0	55148
"1976"	"Male"	"Holy Cross College"	0	55148
"1976"	"Male"	"Brandeis University"	2133	55148
"1976"	"Male"	"University of California-Berkeley"	1312	55148
"1976"	"Male"	"Richard Stockton College of New Jersey"	9345	55148
"1976"	"Female"	"Harvard University"	0	55148
"1976"	"Female"	"George Mason University"	0	55148
"1976"	"Gender"	"George Mason University"	0	55148
"1976"	"Gender"	"Ball State University"	0	55148
"1976"	"Female"	"Ball State University"	1786	55148
"1976"	"Female"	"University of Michigan at Ann Arbor"	9092	55148
"1976"	"Gender"	"University of Maine"	0	55148
"1976"	"Gender"	"Tufts University"	0	55148
"1976"	"Female"	"University of Maine"	0	55148
"1976"	"Male"	"Northeastern University"	2199	55148
"1976"	"Female"	"Brandeis University"	2133	55148
"1976"	"Female"	"Stanford University"	0	55148
"1976"	"Gender"	"University of California-Berkeley"	0	55148
"1976"	"Female"	"Northeastern University"	2199	55148
"1976"	"Gender"	"University of Michigan at Ann Arbor"	0	55148
"1976"	"Gender"	"Harvard University"	0	55148
"1977"	"Male"	"Northeastern University"	2199	62668
"1977"	"Gender"	"George Mason University"	0	62668
"1977"	"Female"	"Tufts University"	0	62668
"1977"	"Male"	"University of Rhode Island"	3414	62668
"1977"	"Male"	"Brandeis University"	2133	62668
"1977"	"Gender"	"University of Rhode Island"	0	62668
"1977"	"Gender"	"Richard Stockton College of New Jersey"	0	62668
"1977"	"Male"	"George Mason University"	0	62668
"1977"	"Gender"	"Brandeis University"	0	62668
"1977"	"Female"	"University of Rhode Island"	3414	62668
"1977"	"Male"	"Stanford University"	0	62668
"1977"	"Female"	"Ball State University"	1786	62668
"1977"	"Gender"	"University of Maine"	0	62668
"1977"	"Male"	"Ball State University"	1786	62668
"1977"	"Female"	"Stanford University"	0	62668
"1977"	"Female"	"Richard Stockton College of New Jersey"	9345	62668
"1977"	"Female"	"George Mason University"	0	62668
"1977"	"Male"	"University of Maine"	2053	62668
"1977"	"Gender"	"Stanford University"	0	62668
"1977"	"Gender"	"Northeastern University"	0	62668
"1977"	"Gender"	"Ball State University"	0	62668
"1977"	"Female"	"University of Maine"	2053	62668
"1977"	"Male"	"University of Michigan at Ann Arbor"	9092	62668
"1977"	"Male"	"Tufts University"	0	62668
"1977"	"Gender"	"University of California-Berkeley"	0	62668
"1977"	"Gender"	"University of Michigan at Ann Arbor"	0	62668
"1977"	"Female"	"University of Michigan at Ann Arbor"	9092	62668
"1977"	"Female"	"Northeastern University"	2199	62668
"1977"	"Male"	"Richard Stockton College of New Jersey"	9345	62668
"1977"	"Female"	"Brandeis University"	2133	62668
"1977"	"Gender"	"Harvard University"	0	62668
"1977"	"Gender"	"Tufts University"	0	62668
"1977"	"Gender"	"Holy Cross College"	0	62668
"1977"	"Male"	"Harvard University"	0	62668
"1977"	"Male"	"University of California-Berkeley"	1312	62668
"1977"	"Male"	"Holy Cross College"	0	62668
"1977"	"Female"	"University of California-Berkeley"	1312	62668
"1977"	"Female"	"Holy Cross College"	0	62668
"1977"	"Female"	"Harvard University"	0	62668
"1978"	"Male"	"Ball State University"	1786	59254
"1978"	"Male"	"Stanford University"	0	59254
"1978"	"Female"	"University of Maine"	2053	59254
"1978"	"Male"	"Tufts University"	0	59254
"1978"	"Female"	"Tufts University"	0	59254
"1978"	"Male"	"Brandeis University"	2133	59254
"1978"	"Gender"	"Stanford University"	0	59254
"1978"	"Gender"	"Northeastern University"	0	59254
"1978"	"Gender"	"University of Maine"	0	59254
"1978"	"Male"	"University of Rhode Island"	3414	59254
"1978"	"Male"	"University of California-Berkeley"	1312	59254
"1978"	"Male"	"University of Michigan at Ann Arbor"	9092	59254
"1978"	"Female"	"Ball State University"	1786	59254
"1978"	"Gender"	"Brandeis University"	0	59254
"1978"	"Female"	"University of Michigan at Ann Arbor"	9092	59254
"1978"	"Female"	"Northeastern University"	2199	59254
"1978"	"Female"	"Stanford University"	0	59254
"1978"	"Female"	"University of Rhode Island"	0	59254
